,t,xr,xr_dot,xw,yr,θr,θr_dot,θw,θw_dot,tau,tau_p1,tau_p1_nn,xr_sp,θr_sp
0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-318.672577,-324.28904106452626,0.2990341029088636,0.0
1,0.035,0.004750706636792097,0.27150127394854623,-0.0038865434637223428,5.999993783156004,0.0014395421806085054,0.0822656181140426,-0.0009716358659305857,-0.05552310868392733,-318.672577,-222.02260299999998,-209.12566525177073,0.2990341029088636,0.0
2,0.07,0.01756872134452943,0.46105326444858497,-0.014368324477416466,5.999915001489952,0.005322866105664064,0.13965516044766232,-0.0035920811193541164,-0.09421942455934723,-222.02260299999998,-150.84263700000002,-144.07239457495277,0.2990341029088636,0.0
3,0.105,0.035969842931520384,0.5906318539368526,-0.029400852248598012,5.999643878782447,0.010895331423022243,0.1787952208687571,-0.007350213062149501,-0.1205348678189225,-150.84263700000002,-89.6431248,-95.15726389780004,0.2990341029088636,0.0
4,0.14,0.05800536689152318,0.6689295267941935,-0.0473729258031879,5.999074546580392,0.017563951826142333,0.2022973395939194,-0.011843231450796977,-0.13621362769233075,-89.6431248,-42.4678375,-45.669733450022775,0.2990341029088636,0.0
5,0.17500000000000002,0.0820889571214754,0.7080089589421489,-0.06696670736208471,5.9981482483250925,0.024845166748693703,0.21380318985122213,-0.016741676840521174,-0.143702545041296,-42.4678375,-14.9669258,-8.366761563691384,0.2990341029088636,0.0
6,0.21,0.10713943858825213,0.7246880578862408,-0.08727572078590902,5.9968494016279505,0.032408199273175724,0.2184023108787856,-0.02181893019647726,-0.14643145184661824,-14.9669258,19.3272087,18.794062794733954,0.2990341029088636,0.0
7,0.245,0.13226962980121318,0.7132026108700801,-0.10755085094899,5.995205262291921,0.03998073053230392,0.21434625585973405,-0.0268877127372475,-0.14321873107208108,19.3272087,43.180854499999995,25.50676857072881,0.2990341029088636,0.0
8,0.28,0.1566482638647841,0.6824275750603992,-0.12708766997674076,5.993287405076373,0.04730696542840728,0.2043274140226963,-0.03177191749418519,-0.13588422726894467,43.180854499999995,60.461419400000004,46.92231351826115,0.2990341029088636,0.0
9,0.3150000000000001,0.17969804740722142,0.6379139575631341,-0.14538929328742609,5.991186712239911,0.05420776764106122,0.19003435312624245,-0.03634732332185652,-0.12557304029858016,60.461419400000004,67.0381117,65.75163088243895,0.2990341029088636,0.0
10,0.3500000000000001,0.20109835253400288,0.5887098808595717,-0.16216942763585362,5.988992947056331,0.06058168043679881,0.17421725974016025,-0.040542356908963406,-0.11414841939534748,67.0381117,83.2360699,81.82568231993288,0.2990341029088636,0.0
11,0.3850000000000001,0.2205435024125876,0.5265447337743491,-0.17715482442709382,5.9868051614219855,0.06633168582172437,0.15437990477838562,-0.044288706106773455,-0.0999336737239912,83.2360699,85.22291009999999,95.14087639416866,0.2990341029088636,0.0
12,0.42000000000000015,0.2377941280671077,0.4634258467001763,-0.19012793177642034,5.9847207713225234,0.07138094503240952,0.13417159800411302,-0.047531982944105086,-0.08540093533112543,85.22291009999999,94.7837253,102.17605372872926,0.2990341029088636,0.0
13,0.4550000000000002,0.2527067022428921,0.3928063467029845,-0.2009517300466037,5.982824920287459,0.07568196604955985,0.11162022903988204,-0.05023793251165093,-0.06922875688407693,94.7837253,98.1919199,105.68549295368669,0.2990341029088636,0.0
14,0.4900000000000002,0.2651133028254308,0.3198173527195931,-0.20947143789382355,5.981201327816716,0.07918016751710444,0.0882927001567899,-0.05236785947345588,-0.05248471205528657,98.1919199,98.6798672,102.27182437881615,0.2990341029088636,0.0
15,0.5250000000000002,0.27497648614278897,0.246833799478053,-0.21564228986856987,5.9799074588679995,0.08186119416334547,0.06492093882349033,-0.05391057246714247,-0.03567295836572222,98.6798672,89.7921945,93.34410078667834,0.2990341029088636,0.0
16,0.5600000000000003,0.28243635943874784,0.1817266572066548,-0.21956871470379585,5.978962360270812,0.08376543676531269,0.043901589630505326,-0.05489217867594896,-0.0204207201440943,89.7921945,76.5837059,79.95509281790774,0.2990341029088636,0.0
17,0.5950000000000003,0.2878311320033164,0.12807420664631156,-0.22152137235969296,5.978340909173642,0.08499438097290897,0.026329451351230763,-0.05538034308992325,-0.0074756253652682545,76.5837059,66.51841999999999,65.88634294434252,0.2990341029088636,0.0
18,0.6300000000000003,0.29151228699993736,0.08311648761021959,-0.22178471365273336,5.978003528697601,0.08565419738536725,0.011377480568653531,-0.05544617841318334,0.0037129010495746007,66.51841999999999,50.3842914,53.09104197765873,0.2990341029088636,0.0
19,0.6650000000000004,0.2938712143567568,0.051948926585842735,-0.2206783770286164,5.977895843689914,0.08586373255944414,0.0005970700343042515,-0.0551695942571541,0.012091626595004307,50.3842914,37.221615,41.23191286123105,0.2990341029088636,0.0
20,0.7000000000000004,0.295342576261343,0.031990312637897686,-0.21855938900915045,5.977951553006357,0.08575539626294286,-0.00678803933498794,-0.05463984725228761,0.01817963716195633,37.221615,29.162375300000004,32.70505193039102,0.2990341029088636,0.0
21,0.7350000000000004,0.2962398494015921,0.018860588468563227,-0.215686186494964,5.978121087245661,0.08542486475558221,-0.01210077186611103,-0.05392154662374099,0.022866304916307357,29.162375300000004,21.9803561,27.099580717418746,0.2990341029088636,0.0
22,0.7700000000000005,0.2967869071423985,0.011787601751972368,-0.21224420716684972,5.978368282789634,0.08494062202493696,-0.015572157355765656,-0.05306105179171244,0.026305136471641576,21.9803561,18.0371673,22.932542199149026,0.2990341029088636,0.0
23,0.8050000000000005,0.29714599251934865,0.007997395064107099,-0.2083686529367919,5.9786666526266,0.08435243795242713,-0.01804063183290128,-0.052092163234197984,0.029060296515378694,18.0371673,15.8830437,19.897346418419218,0.2990341029088636,0.0
24,0.8400000000000005,0.2974044720691812,0.0059550456625525605,-0.2041334158738631,5.979001567733331,0.0836872986805895,-0.01996982782949153,-0.051033353968465776,0.03144350315987544,15.8830437,14.6752454,17.57593576284924,0.2990341029088636,0.0
25,0.8750000000000006,0.2976088805992405,0.004845670380013323,-0.19957902012234013,5.9793648652157065,0.0829597767311681,-0.02160554764341914,-0.049894755030585033,0.03361973906013204,14.6752454,13.9711114,16.04114738941385,0.2990341029088636,0.0
26,0.9100000000000006,0.29778400324986404,0.004232646461015566,-0.19472828793878336,5.979751804467147,0.08217784451596412,-0.02307916628332221,-0.04868207198469584,0.0356769110402372,13.9711114,13.5284139,15.106325932476253,0.2990341029088636,0.0
27,0.9450000000000006,0.29794304435380903,0.0038863482158242595,-0.18959468709638969,5.980159442724951,0.08134597221377701,-0.02445944116070284,-0.04739867177409741,0.037660748795010315,13.5284139,13.2360754,14.53037099786134,0.2990341029088636,0.0
28,0.9800000000000006,0.2980928757629375,0.0036721630947814665,-0.1841866373053085,5.980585796665294,0.08046672632433415,-0.02578639829266209,-0.04604665932632712,0.0395976382126885,13.2360754,563.584836,565.0044412782701,-0.09297222631851214,0.0
29,1.0150000000000006,0.2900800740578787,-0.4652472650653449,-0.17180185050227662,5.982195674479781,0.07705655473675402,-0.1690972613363314,-0.04295046262556915,0.1373340757381609,563.584836,406.015594,411.116657940102,-0.09297222631851214,0.0
30,1.0500000000000005,0.268051377276914,-0.8008001890521045,-0.14765026789474425,5.9855820220093525,0.0693391570112736,-0.2719329907152823,-0.03691256697368606,0.20769943880989736,406.015594,261.358808,260.0440821256922,-0.09297222631851214,0.0
31,1.0850000000000004,0.23641980969045476,-1.014466424879292,-0.1154055166694931,5.989676029613932,0.058671209356601764,-0.3377116988549443,-0.028851379167373275,0.25295094206259344,261.358808,121.357398,130.07239494836978,-0.09297222631851214,0.0
32,1.1200000000000003,0.19933996558093864,-1.1105224262145836,-0.07852743123851141,5.993562355543219,0.04632780298449669,-0.3676791245359834,-0.019631857809627853,0.2738880802503292,121.357398,17.247104500000003,25.81177246186401,-0.09297222631851214,0.0
33,1.1550000000000002,0.1603787392570274,-1.1196791748515122,-0.039983594929621114,5.996653644745482,0.03339993193077461,-0.37111053648393133,-0.009995898732405277,0.2767460110130192,17.247104500000003,-55.601901600000005,-93.34986650434126,-0.09297222631851214,0.0
34,1.1900000000000002,0.1221178638348044,-1.068578977707408,-0.0019246938311495265,5.9987176499555055,0.020675232570058426,-0.3560699846468936,-0.0004811734577873816,0.26696023254348844,-55.601901600000005,-98.8923061,-64.42671653748314,-0.09297222631851214,0.0
35,1.225,0.08624013990681145,-0.9823260093041948,0.03423931542451286,5.999774655289412,0.008666912583038536,-0.33017171833558195,0.008559828856128215,0.2496760751773243,-98.8923061,-120.024097,-95.64834055049383,-0.09297222631851214,0.0
36,1.26,0.053660405630405326,-0.8796687446492477,0.06772881763741496,5.999983506625965,-0.002344737482981574,-0.29911343359819176,0.01693220440935374,0.2287529642349757,-120.024097,-119.01921999999999,-113.67795786986753,-0.09297222631851214,0.0
37,1.295,0.02463412697714215,-0.7793130260229421,0.09830429040022452,5.999547708537804,-0.012278669101908812,-0.268583448517685,0.02457607260005613,0.208046916270792,-119.01921999999999,-124.87410200000001,-126.50568929579248,-0.09297222631851214,0.0
38,1.3299999999999998,-0.0008097833103352657,-0.6752639492495824,0.12591236834979785,5.998661642089728,-0.02112192911676162,-0.2367848519181709,0.031478092087449464,0.18636129056486067,-124.87410200000001,-130.912519,-135.66859594109758,-0.09297222631851214,0.0
39,1.3649999999999998,-0.022535382094710787,-0.5672094241656233,0.15041351545942347,5.997506871928937,-0.028828809364860687,-0.20364270531121367,0.03760337886485587,0.1636617019254147,-130.912519,-129.890302,-138.22867630699858,-0.09297222631851214,0.0
40,1.3999999999999997,-0.04050608302102457,-0.4610032114727599,0.171751646808221,5.996244379286733,-0.035383671260141324,-0.17095032221712786,0.04293791170205525,0.14117468045750178,-129.890302,-122.77173799999998,-132.95641318398913,-0.09297222631851214,0.0
41,1.4349999999999996,-0.05487705070886637,-0.3616802447401264,0.1900305548981131,5.994999605063861,-0.04082927725987244,-0.14025185802278406,0.04750763872452828,0.11995772584914448,-122.77173799999998,-110.667797,-121.63300837340276,-0.09297222631851214,0.0
42,1.4699999999999995,-0.06596343467331167,-0.27333903615718275,0.2054884894462503,5.993856342363553,-0.04525743541845879,-0.11280599964520023,0.051372122361562585,0.10087424042850464,-110.667797,-100.543345,-106.63958102073096,-0.09297222631851214,0.0
43,1.5049999999999994,-0.0741199166990747,-0.1941612328412462,0.2183996563560986,5.992865116067574,-0.04877259630968103,-0.08807658087643587,0.05459991408902465,0.08357456310434225,-100.543345,-81.6164247,-90.01332486051699,-0.09297222631851214,0.0
44,1.5399999999999994,-0.07979765540082379,-0.13152582062840162,0.2291207767112769,5.992042172940825,-0.05150917965194248,-0.06831240163069674,0.05728019417781921,0.0695871472889447,-81.6164247,-65.6327924,-72.50029162154232,-0.09297222631851214,0.0
45,1.5749999999999993,-0.08353044520102547,-0.08283089575543995,0.2380794025306282,5.991374392060808,-0.0536273419983133,-0.052735477512267925,0.05951985063265705,0.0583954923295419,-65.6327924,-46.1580446,-57.25179647787415,-0.09297222631851214,0.0
46,1.6099999999999992,-0.08585656878608569,-0.05097521678082748,0.2457092785258389,5.990831669217249,-0.05528913903938787,-0.04223220995764936,0.061427319631459726,0.05060451074126717,-46.1580446,-33.883565000000004,-40.61135773208758,-0.09297222631851214,0.0
47,1.6449999999999991,-0.08725646426834642,-0.029775717067095756,0.2523985700740813,5.9903784903498245,-0.05663945101850471,-0.03493475947362885,0.06309964251852032,0.044958209943669336,-33.883565000000004,-23.987274300000003,-29.521665366093288,-0.09297222631851214,0.0
48,1.679999999999999,-0.08806639794682962,-0.01717186754099348,0.2584184397760758,5.9899873336450495,-0.05777961697686228,-0.030222680983114505,0.06460460994401895,0.04104105458942338,-23.987274300000003,-17.2232937,-23.352420683000318,-0.09297222631851214,0.0
49,1.7149999999999992,-0.08853955517618177,-0.010473294670107576,0.26397271845937303,5.989635639747737,-0.05878589829596895,-0.027283348860757586,0.06599317961484326,0.03830669962360948,-17.2232937,-13.6878985,-19.78005352419615,-0.09297222631851214,0.0
50,1.7499999999999991,-0.08883385707101482,-0.006916170975753644,0.2691876000386608,5.989308861316893,-0.05970570940039632,-0.025280957392135258,0.06729690000966519,0.03619239334426448,-13.6878985,-11.858106900000001,-17.960161789070852,-0.09297222631851214,0.0
51,1.7849999999999988,-0.08903345139741757,-0.005038285530361397,0.2741290727812479,5.988999330525274,-0.06056410553964591,-0.02377356877807372,0.06853226819531197,0.03440078178452023,-11.858106900000001,-10.946070800000001,-17.058257254732098,-0.09297222631851214,0.0
52,1.8199999999999987,-0.0891831992805095,-0.004050796398221035,0.2788311070355841,5.988703154301997,-0.061374241185979436,-0.02252299918720601,0.06970777675889603,0.03277179968125375,-10.946070800000001,-10.5093183,-16.62247185498414,-0.09297222631851214,0.0
53,1.8549999999999984,-0.08930703143069185,-0.0035429336120837845,0.2833106621044145,5.9884184935978375,-0.062142937894197885,-0.02140547539829771,0.07082766552610363,0.03122247969442561,-10.5093183,-10.331600199999999,-16.420578490822763,-0.09297222631851214,0.0
54,1.8899999999999983,-0.08941777028683956,-0.003288738749618381,0.2875757201669893,5.9881446131631995,-0.0628736645116769,-0.020353146634018496,0.07189393004174734,0.02970753526362315,-10.331600199999999,-10.2882635,-16.340991391514834,-0.09297222631851214,0.0
55,1.9249999999999985,-0.08952221171366337,-0.003168730017339957,0.29162944382614064,5.987881379543125,-0.06356807932363781,-0.019330386842318675,0.07290736095653516,0.028203397759143017,-10.2882635,-10.2626996,-16.325135376735602,-0.09297222631851214,0.0
56,1.9599999999999984,-0.08962471651890512,-0.003162879533263441,0.2954731178637662,5.987628884454495,-0.06422712075286198,-0.018331685375143597,0.07386827946594154,0.026706808179399532,-10.2626996,-10.4383227,-16.344742493662196,-0.09297222631851214,0.0
57,1.9949999999999983,-0.08972622518857104,-0.0030950697760946666,0.2991053356282173,5.987387578678432,-0.06485070675370308,-0.017304229597296314,0.07477633390705432,0.025182576951920808,-10.4383227,-10.4272193,-16.39222935085577,-0.09297222631851214,0.0
58,2.0299999999999985,-0.08982729199011535,-0.0031194134362706604,0.3025244917156797,5.9871579299215805,-0.0654386577176993,-0.016295270030644054,0.07563112292891992,0.023663051686898414,-10.4272193,-10.5283194,-16.416073984465726,-0.09297222631851214,0.0
59,2.0649999999999986,-0.08992940768252933,-0.0031355294408519922,0.3057298660582195,5.986940265202497,-0.06599109847723518,-0.015274944841928557,0.07643246651455488,0.02212853490267984,-10.5283194,-10.6105905,-16.466361068049068,-0.09297222631851214,0.0
60,2.0999999999999988,-0.09003250613021735,-0.0031545755790303304,0.308719577930112,5.986735068086571,-0.06650770013290203,-0.014247190553282128,0.077179894482528,0.02058214193516561,-10.6105905,-10.69062,-16.51088006927796,-0.09297222631851214,0.0
