,t,xr,xr_dot,xw,yr,θr,θr_dot,θw,θw_dot,tau,tau_p1,tau_p1_nn,xr_sp,θr_sp
36,1.26,-0.09031059679937822,-0.0010530018957524145,0.035404861193134886,5.998682824055772,-0.02095410970170721,0.011330353202882339,0.008851215298283721,-0.017258780278261613,-3.42377749,-3.34063689,-7.845750911885003,-0.09018565153628205,0.0
37,1.295,-0.09034794120375664,-0.0010452103365457543,0.032954523822876995,5.998732908049695,-0.020551857585547617,0.011656612508347352,0.008238630955719249,-0.017746221346657466,-3.34063689,-3.29331833,-7.6470534013321565,-0.09018565153628205,0.0
38,1.3299999999999998,-0.09038474014180703,-0.001021950069257413,0.030436392042305454,5.998783397824742,-0.020138216504530418,0.011981194144924646,0.0076090980105763635,-0.018227278734701324,-3.29331833,-3.21137192,-7.448341433740138,-0.09018565153628205,0.0
39,1.3649999999999998,-0.09042093975447799,-0.0010111695238318313,0.02785177826652014,5.998834183753701,-0.01971339647547718,0.01229545256533904,0.006962944566630035,-0.018695971228966518,-3.21137192,-3.15623676,-7.238913911185649,-0.09018565153628205,0.0
40,1.3999999999999997,-0.09045654917482274,-0.0009885218804421142,0.025202083076405396,5.9988851531585246,-0.019277632701546955,0.01260659302385072,0.006300520769101349,-0.019157020005886607,-3.15623676,-3.07440708,-7.028185125141744,-0.09018565153628205,0.0
41,1.4349999999999996,-0.09049152355655493,-0.000975260899421973,0.022488698689762138,5.998936194808307,-0.018831149980603527,0.012908005738274657,0.005622174672440534,-0.01960582383226748,-3.07440708,-3.01264636,-6.808006447917478,-0.09018565153628205,0.0
42,1.4699999999999995,-0.0905258655228566,-0.0009528454437009032,0.01971309126638919,5.998987195552765,-0.018374193335660552,0.01320514388471098,0.004928272816597298,-0.020045927187991697,-3.01264636,-2.9302214,-6.5856009040928685,-0.09018565153628205,0.0
43,1.5049999999999994,-0.09055953657536704,-0.000937458628495938,0.016876727581714143,5.999038043648662,-0.01790700102270742,0.013492941688606803,0.004219181895428536,-0.02047377719003419,-2.9302214,-2.862703,-6.354737434369669,-0.09018565153628205,0.0
44,1.5399999999999994,-0.09059253508550838,-0.0009150226714714355,0.013981138084100007,5.9990886263564915,-0.017429828041976538,0.013775507383218923,0.0034952845210250018,-0.020892016742696244,-2.862703,-2.77917152,-6.120982075609788,-0.09018565153628205,0.0
45,1.5749999999999993,-0.09062482828222923,-0.0008978277402286877,0.011027860383418405,5.99913883243979,-0.016942925379681735,0.014048962682068091,0.0027569650958546013,-0.021297900958159307,-2.77917152,-2.70670022,-5.8795847256472396,-0.09018565153628205,0.0
46,1.6099999999999992,-0.09065641070950915,-0.0008751416869504369,0.008018486276314398,5.999188550521215,-0.016446557590465778,0.014316409935180002,0.0020046215690785996,-0.02169340032450761,-2.70670022,-2.62167647,-5.634836798679195,-0.09018565153628205,0.0
47,1.6449999999999991,-0.09068725398508805,-0.0008563786448885918,0.004954619751359035,5.999237670903544,-0.015940987421711995,0.014574850526956314,0.0012386549378397588,-0.02207637045165662,-2.62167647,-2.5448501,-5.383103476297147,-0.09018565153628205,0.0
48,1.679999999999999,-0.09071735066937094,-0.0008333173433930918,0.0018379120340845777,5.999286084472543,-0.015426488967096549,0.014826634218557665,0.00045947800852114444,-0.02244828066368477,-2.5448501,-2.45817193,-5.127736962382242,-0.09018565153628205,0.0
49,1.714999999999999,-0.09074667538206346,-0.0008131459749980835,-0.0013299711405285834,5.999333684085474,-0.014903335729327881,0.015069445391454633,-0.00033249278513214586,-0.02280745458093147,-2.45817193,-2.37746288,-4.865943469083584,-0.09018565153628205,0.0
50,1.749999999999999,-0.09077521927656385,-0.0007896164863055999,-0.004547322208374635,5.999380363818183,-0.014371810919995833,0.015305044462709645,-0.0011368305520936587,-0.023154970815640868,-2.37746288,-2.28900861,-4.600346861284009,-0.09018565153628205,0.0
51,1.7849999999999988,-0.09080296004232735,-0.0007681997588926959,-0.007812417259026362,5.999426020029627,-0.013832198211403206,0.015531644986206511,-0.0019531043147565906,-0.02348951741903294,-2.28900861,-2.20487563,-4.328822062689002,-0.09018565153628205,0.0
52,1.8199999999999987,-0.09082988778583931,-0.0007441292345605338,-0.011123495782914607,5.9994705508964605,-0.01328478942611136,0.015750567343219297,-0.0027808739457286518,-0.02381188332346908,-2.20487563,-2.11458185,-4.053429192651367,-0.09018565153628205,0.0
53,1.8549999999999986,-0.0908559828469767,-0.0007216057121481878,-0.014478779785628157,5.999513857209809,-0.012729877653095292,0.015960419023497985,-0.0036196949464070392,-0.024121029963284024,-2.11458185,-2.0274415,-3.772550751244543,-0.09018565153628205,0.0
54,1.8899999999999986,-0.09088123457778008,-0.0006969377884899902,-0.017876459378428994,5.9995558421268225,-0.01216776277957569,0.016162203787548946,-0.0044691148446072484,-0.02441754012844592,-2.0274415,-1.935322,-3.487830071410226,-0.09018565153628205,0.0
55,1.9249999999999985,-0.09090562519296372,-0.0006734015424747913,-0.02131470697931929,5.999596411768227,-0.011598746432193809,0.016354818671864557,-0.005328676744829823,-0.024700578393415534,-1.935322,-1.84546535,-3.198021263117929,-0.09018565153628205,0.0
56,1.9599999999999984,-0.09092914446155882,-0.0006481468327652756,-0.02479166627642342,5.9996354750917416,-0.01102313626552318,0.01653902195320271,-0.006197916569105855,-0.02497056963799538,-1.84546535,-1.75163324,-2.904466566165314,-0.09018565153628205,0.0
